Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/TimedStatsDeque.java,TimedStatsDeque.java,88,57,21,10,3,2378
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/FileStructComparator.java,FileStructComparator.java,29,9,18,2,0,1054
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/DataFileVerbHandler.java,DataFileVerbHandler.java,63,39,18,6,1,2400
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/Column.java,Column.java,318,215,62,41,13,9320
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ICompactSerializer2.java,ICompactSerializer2.java,65,12,45,8,0,2324
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/BinaryVerbHandler.java,BinaryVerbHandler.java,66,34,22,10,2,2524
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/SSTable.java,SSTable.java,816,528,218,70,53,30778
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CommitLog.java,CommitLog.java,656,431,172,53,52,25130
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/IFileWriter.java,IFileWriter.java,133,19,96,18,0,4616
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/ICachetable.java,ICachetable.java,36,16,17,3,0,1320
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/BufferedRandomAccessFile.java,BufferedRandomAccessFile.java,373,212,134,27,31,12746
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/WriteResponse.java,WriteResponse.java,100,62,23,15,0,3220
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/FastObjectHash.java,FastObjectHash.java,324,146,152,26,38,10757
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/LoadVerbHandler.java,LoadVerbHandler.java,69,40,20,9,1,2622
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/PrimeFinder.java,PrimeFinder.java,162,55,90,17,1,6489
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CommitLogHeader.java,CommitLogHeader.java,277,194,43,40,17,7953
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/AbstractColumnFactory.java,AbstractColumnFactory.java,137,96,21,20,11,4656
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/FileUtils.java,FileUtils.java,256,198,28,30,29,7258
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RangeFilter.java,RangeFilter.java,118,82,21,15,17,3128
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/XMLUtils.java,XMLUtils.java,101,69,20,12,6,3412
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/FastBufferedOutputStream.java,FastBufferedOutputStream.java,162,57,95,10,5,5220
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/ChecksumManager.java,ChecksumManager.java,475,315,119,41,25,15840
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/DBConstants.java,DBConstants.java,27,8,18,1,0,1020
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/IndexHelper.java,IndexHelper.java,592,386,137,69,27,19915
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/ChecksumRandomAccessFile.java,ChecksumRandomAccessFile.java,456,274,144,38,36,15774
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/FBUtilities.java,FBUtilities.java,378,292,39,47,34,11421
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RangeCommand.java,RangeCommand.java,92,64,18,10,0,3177
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnFamilyStoreMBean.java,ColumnFamilyStoreMBean.java,71,11,52,8,0,2070
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CalloutDeployVerbHandler.java,CalloutDeployVerbHandler.java,49,26,18,5,0,1899
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/IFilter.java,IFilter.java,34,12,18,4,0,1284
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/DataOutputBuffer.java,DataOutputBuffer.java,108,63,31,14,1,3067
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/SequenceFile.java,SequenceFile.java,1204,807,243,154,85,42669
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/MinorCompactionManager.java,MinorCompactionManager.java,209,164,20,25,4,7101
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/ColumnsSinceReadCommand.java,ColumnsSinceReadCommand.java,95,67,17,11,0,3180
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CountFilter.java,CountFilter.java,139,102,24,13,17,3661
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/ICacheExpungeHook.java,ICacheExpungeHook.java,31,5,24,2,0,1123
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/BitSetSerializer.java,BitSetSerializer.java,51,29,18,4,0,1637
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/BloomCalculations.java,BloomCalculations.java,132,61,61,10,3,6155
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/GuidGenerator.java,GuidGenerator.java,124,79,24,21,6,4099
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/BasicUtilities.java,BasicUtilities.java,71,41,20,10,0,2037
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RangeReply.java,RangeReply.java,73,47,18,8,2,2249
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/BinaryMemtable.java,BinaryMemtable.java,167,113,36,18,8,5498
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/EndPointState.java,EndPointState.java,186,129,29,28,8,5890
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/FastHashMap.java,FastHashMap.java,601,384,151,66,55,15499
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/Coordinate.java,Coordinate.java,42,18,21,3,0,1316
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RecoveryManager.java,RecoveryManager.java,101,67,21,13,6,3563
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/io/FastBufferedInputStream.java,FastBufferedInputStream.java,486,187,271,28,41,18661
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/TypeInfo.java,TypeInfo.java,120,83,17,20,0,3058
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/IColumn.java,IColumn.java,47,23,20,4,0,1747
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/TableNotDefinedException.java,TableNotDefinedException.java,29,9,18,2,0,1042
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CompactSerializerInvocationHandler.java,CompactSerializerInvocationHandler.java,53,19,26,8,0,1952
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/compiler/parse/ParseException.java,ParseException.java,57,25,20,12,3,1552
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/compiler/parse/ParseError.java,ParseError.java,50,24,17,9,0,1502
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/compiler/sem/SemanticException.java,SemanticException.java,49,21,20,8,0,1357
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/RowMutation.java,RowMutation.java,387,295,51,41,44,13341
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/utils/DestructivePQIterator.java,DestructivePQIterator.java,43,18,18,7,0,1281
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/execution/RuntimeErrorMsg.java,RuntimeErrorMsg.java,44,18,23,3,0,1522
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/IScanner.java,IScanner.java,29,9,18,2,0,1101
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/CommitLogEntry.java,CommitLogEntry.java,103,62,25,16,0,2830
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/db/FileStruct.java,FileStruct.java,226,173,26,27,20,5970
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/compiler/sem/SemanticPhase.java,SemanticPhase.java,342,246,59,37,44,14269
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/VersionGenerator.java,VersionGenerator.java,37,10,22,5,0,1327
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/IFailureDetectionEventListener.java,IFailureDetectionEventListener.java,44,7,32,5,0,1548
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/gms/GossipDigestAckMessage.java,GossipDigestAckMessage.java,102,61,25,16,2,3615
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/compiler/common/CqlCompiler.java,CqlCompiler.java,149,97,31,21,7,4936
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/common/Pair.java,Pair.java,53,23,23,7,0,1344
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/cql/common/CType.java,CType.java,77,51,18,8,3,2150
