Language,Location,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/OnDiskIndexIterator.java,OnDiskIndexIterator.java,64,37,17,10,3,2151
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/NativeAccessMBean.java,NativeAccessMBean.java,25,6,17,2,0,945
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/sa/TermIterator.java,TermIterator.java,31,10,17,4,0,1219
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/sa/Term.java,Term.java,58,29,17,12,0,1693
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/RangeUnionIterator.java,RangeUnionIterator.java,158,95,34,29,15,5179
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/TypeUtil.java,TypeUtil.java,84,56,18,10,12,2709
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/MigrationTask.java,MigrationTask.java,116,77,21,18,3,4304
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/sa/SA.java,SA.java,58,32,17,9,0,1875
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/CombinedTermIterator.java,CombinedTermIterator.java,87,57,17,13,4,2733
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/sa/CharTerm.java,CharTerm.java,54,29,17,8,0,1709
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/MappedBuffer.java,MappedBuffer.java,253,185,25,43,11,6809
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/QueryState.java,QueryState.java,105,65,27,13,6,3040
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/index/sasi/utils/RangeIntersectionIterator.java,RangeIntersectionIterator.java,281,183,49,49,27,10434
Java,/Users/ropf/case_systems/cassandra/src/java/org/apache/cassandra/service/IEndpointLifecycleSubscriber.java,IEndpointLifecycleSubscriber.java,67,10,51,6,0,2206
